Latitude 43.9047  longitude -110.641  elevation 6887 ft  time zone 0
Sun alt range for positions:  -90 to  5
Times in UT

   Date      Time  	 S Az	 S Alt	 M Az	 M Alt	Phase	M SD 	S Dir	S Sky	S Illm	M Dir	M Sky	M Illm	T Illm
2019-06-25 08:10:00	 11.10	-21.93	 99.87	  4.26	0.505	0.248	0.0000	0.0000	0.0000	0.0005	0.0005	0.0010	0.0015
2019-06-25 08:15:00	 12.32	-21.74	100.72	  5.11	0.504	0.248	0.0000	0.0000	0.0000	0.0007	0.0005	0.0012	0.0017
2019-06-25 08:20:00	 13.53	-21.54	101.57	  5.97	0.504	0.248	0.0000	0.0000	0.0000	0.0009	0.0006	0.0015	0.0020
2019-06-25 08:25:00	 14.74	-21.32	102.42	  6.82	0.504	0.248	0.0000	0.0000	0.0000	0.0012	0.0006	0.0018	0.0023
2019-06-25 08:30:00	 15.94	-21.08	103.28	  7.68	0.504	0.248	0.0000	0.0000	0.0000	0.0015	0.0007	0.0021	0.0026
2019-06-25 08:35:00	 17.14	-20.83	104.15	  8.54	0.503	0.248	0.0000	0.0000	0.0000	0.0018	0.0007	0.0024	0.0029
2019-06-25 08:40:00	 18.33	-20.55	105.02	  9.39	0.503	0.248	0.0000	0.0000	0.0000	0.0021	0.0007	0.0028	0.0033
2019-06-25 08:45:00	 19.52	-20.26	105.89	 10.24	0.503	0.248	0.0000	0.0000	0.0000	0.0024	0.0008	0.0031	0.0036
2019-06-25 08:50:00	 20.69	-19.95	106.77	 11.09	0.502	0.249	0.0000	0.0000	0.0000	0.0027	0.0008	0.0035	0.0040
2019-06-25 08:55:00	 21.86	-19.63	107.66	 11.93	0.502	0.249	0.0000	0.0000	0.0000	0.0030	0.0008	0.0038	0.0043
2019-06-25 09:00:00	 23.02	-19.28	108.56	 12.78	0.502	0.249	0.0000	0.0000	0.0000	0.0033	0.0008	0.0041	0.0046
2019-06-25 09:05:00	 24.17	-18.92	109.46	 13.62	0.502	0.249	0.0000	0.0000	0.0000	0.0036	0.0009	0.0045	0.0050
2019-06-25 09:10:00	 25.32	-18.54	110.37	 14.45	0.501	0.249	0.0000	0.0000	0.0000	0.0039	0.0009	0.0048	0.0053
2019-06-25 09:15:00	 26.45	-18.15	111.29	 15.28	0.501	0.249	0.0000	0.0000	0.0000	0.0043	0.0009	0.0052	0.0057
2019-06-25 09:20:00	 27.58	-17.74	112.22	 16.11	0.501	0.249	0.0000	0.0000	0.0000	0.0046	0.0009	0.0055	0.0060
2019-06-25 09:25:00	 28.70	-17.32	113.15	 16.93	0.500	0.249	0.0000	0.0000	0.0000	0.0049	0.0010	0.0059	0.0064
2019-06-25 09:30:00	 29.81	-16.88	114.10	 17.74	0.500	0.249	0.0000	0.0000	0.0000	0.0052	0.0010	0.0062	0.0067
2019-06-25 09:35:00	 30.90	-16.42	115.06	 18.55	0.500	0.249	0.0000	0.0000	0.0000	0.0055	0.0010	0.0065	0.0071
2019-06-25 09:40:00	 31.99	-15.95	116.02	 19.36	0.500	0.249	0.0000	0.0000	0.0000	0.0058	0.0010	0.0069	0.0074
2019-06-25 09:45:00	 33.07	-15.47	117.00	 20.15	0.499	0.249	0.0000	0.0000	0.0000	0.0061	0.0011	0.0072	0.0078
2019-06-25 09:50:00	 34.15	-14.97	117.99	 20.95	0.499	0.249	0.0000	0.0002	0.0002	0.0064	0.0011	0.0075	0.0082
2019-06-25 09:55:00	 35.21	-14.46	118.99	 21.73	0.499	0.249	0.0000	0.0003	0.0003	0.0067	0.0011	0.0078	0.0086
2019-06-25 10:00:00	 36.26	-13.93	120.01	 22.51	0.498	0.249	0.0000	0.0005	0.0005	0.0070	0.0011	0.0082	0.0091
2019-06-25 10:05:00	 37.30	-13.39	121.03	 23.28	0.498	0.249	0.0000	0.0009	0.0009	0.0073	0.0011	0.0085	0.0099
2019-06-25 10:10:00	 38.33	-12.84	122.07	 24.04	0.498	0.249	0.0000	0.0016	0.0016	0.0076	0.0012	0.0088	0.0109
2019-06-25 10:15:00	 39.36	-12.28	123.13	 24.79	0.498	0.250	0.0000	0.0030	0.0030	0.0079	0.0012	0.0091	0.0126
2019-06-25 10:20:00	 40.37	-11.70	124.20	 25.54	0.497	0.250	0.0000	0.0057	0.0057	0.0082	0.0012	0.0094	0.0155
2019-06-25 10:25:00	 41.37	-11.11	125.28	 26.28	0.497	0.250	0.0000	0.0108	0.0108	0.0084	0.0012	0.0097	0.0209
2019-06-25 10:30:00	 42.37	-10.51	126.38	 27.00	0.497	0.250	0.0000	0.0208	0.0208	0.0087	0.0013	0.0100	0.0312
2019-06-25 10:35:00	 43.35	 -9.90	127.49	 27.72	0.497	0.250	0.0000	0.0406	0.0406	0.0090	0.0013	0.0102	0.0513
2019-06-25 10:40:00	 44.33	 -9.27	128.62	 28.43	0.496	0.250	0.0000	0.0802	0.0802	0.0092	0.0013	0.0105	0.0912
2019-06-25 10:45:00	 45.30	 -8.64	129.77	 29.12	0.496	0.250	0.0000	0.1604	0.1604	0.0095	0.0013	0.0108	0.1717
2019-06-25 10:50:00	 46.26	 -7.99	130.93	 29.81	0.496	0.250	0.0000	0.3239	0.3239	0.0097	0.0013	0.0111	0.3354
2019-06-25 10:55:00	 47.21	 -7.34	132.11	 30.48	0.496	0.250	0.0000	0.6601	0.6601	0.0100	0.0014	0.0113	0.6719
2019-06-25 11:00:00	 48.15	 -6.67	133.31	 31.14	0.495	0.250	0.0000	1.3559	1.3559	0.0102	0.0014	0.0116	1.3679
2019-06-25 11:05:00	 49.08	 -6.00	134.52	 31.79	0.495	0.250	0.0000	2.8016	2.8016	0.0104	0.0014	0.0118	2.8140
2019-06-25 11:10:00	 50.00	 -5.31	135.76	 32.43	0.495	0.250	0.0000	5.8101	5.8101	0.0106	0.0014	0.0121	5.8227
2019-06-25 11:15:00	 50.92	 -4.62	137.01	 33.05	0.495	0.250	0.0000	 12.05	 12.05	0.0109	0.0014	0.0123	 12.07
2019-06-25 11:20:00	 51.83	 -3.91	138.28	 33.66	0.494	0.250	0.0000	 24.90	 24.90	0.0111	0.0014	0.0125	 24.91
2019-06-25 11:25:00	 52.73	 -3.20	139.57	 34.25	0.494	0.250	0.0000	 50.86	 50.86	0.0113	0.0015	0.0127	 50.87
2019-06-25 11:30:00	 53.62	 -2.48	140.88	 34.83	0.494	0.250	0.0000	 101.7	 101.7	0.0115	0.0015	0.0129	 101.7
2019-06-25 11:35:00	 54.51	 -1.75	142.21	 35.39	0.494	0.250	0.0000	 196.0	 196.0	0.0116	0.0015	0.0131	 196.1
2019-06-25 11:40:00	 55.39	 -1.01	143.56	 35.94	0.494	0.250	0.0000	 356.9	 356.9	0.0118	0.0015	0.0133	 357.0
2019-06-25 11:45:00	 56.26	  0.14	144.92	 36.47	0.493	0.250	4.6622	 763.1	 767.7	0.0120	0.0015	0.0135	 767.7
2019-06-25 11:50:00	 57.13	  0.81	146.31	 36.98	0.493	0.250	 68.30	  1062	  1131	0.0122	0.0015	0.0137	  1131
2019-06-25 11:55:00	 57.99	  1.51	147.72	 37.48	0.493	0.250	 246.0	  1384	  1630	0.0123	0.0016	0.0139	  1630
2019-06-25 12:00:00	 58.84	  2.23	149.14	 37.96	0.493	0.250	 585.7	  1701	  2287	0.0125	0.0016	0.0140	  2287
2019-06-25 12:05:00	 59.69	  2.97	150.59	 38.41	0.492	0.250	  1107	  1995	  3101	0.0126	0.0016	0.0142	  3101
2019-06-25 12:10:00	 60.53	  3.72	152.05	 38.85	0.492	0.250	  1805	  2260	  4065	0.0128	0.0016	0.0143	  4065
2019-06-25 12:15:00	 61.37	  4.49	153.54	 39.27	0.492	0.250	  2663	  2499	  5161	0.0129	0.0016	0.0145	  5161
2019-06-26 02:35:00	298.54	  4.55	 12.79	-46.09	0.435	0.246	  2735	  2516	  5251	0.0000	0.0000	0.0000	  5251
2019-06-26 02:40:00	299.38	  3.78	 14.49	-45.87	0.435	0.246	  1866	  2279	  4145	0.0000	0.0000	0.0000	  4145
2019-06-26 02:45:00	300.22	  3.03	 16.17	-45.62	0.434	0.246	  1154	  2016	  3170	0.0000	0.0000	0.0000	  3170
2019-06-26 02:50:00	301.07	  2.28	 17.84	-45.36	0.434	0.246	 619.0	  1724	  2343	0.0000	0.0000	0.0000	  2343
2019-06-26 02:55:00	301.92	  1.56	 19.50	-45.06	0.433	0.246	 265.7	  1409	  1674	0.0000	0.0000	0.0000	  1674
2019-06-26 03:00:00	302.78	  0.86	 21.13	-44.75	0.433	0.246	 76.97	  1086	  1163	0.0000	0.0000	0.0000	  1163
2019-06-26 03:05:00	303.64	  0.19	 22.75	-44.41	0.432	0.246	6.8571	 784.0	 790.8	0.0000	0.0000	0.0000	 790.8
2019-06-26 03:10:00	304.52	 -0.96	 24.35	-44.05	0.432	0.246	0.0000	 372.1	 372.1	0.0000	0.0000	0.0000	 372.1
2019-06-26 03:15:00	305.40	 -1.70	 25.93	-43.67	0.432	0.246	0.0000	 205.4	 205.4	0.0000	0.0000	0.0000	 205.4
2019-06-26 03:20:00	306.28	 -2.43	 27.49	-43.26	0.431	0.246	0.0000	 106.8	 106.8	0.0000	0.0000	0.0000	 106.8
2019-06-26 03:25:00	307.17	 -3.15	 29.03	-42.84	0.431	0.246	0.0000	 53.53	 53.53	0.0000	0.0000	0.0000	 53.53
2019-06-26 03:30:00	308.07	 -3.86	 30.55	-42.39	0.430	0.247	0.0000	 26.22	 26.22	0.0000	0.0000	0.0000	 26.22
2019-06-26 03:35:00	308.98	 -4.57	 32.04	-41.93	0.430	0.247	0.0000	 12.70	 12.70	0.0000	0.0000	0.0000	 12.70
2019-06-26 03:40:00	309.90	 -5.26	 33.51	-41.44	0.429	0.247	0.0000	6.1174	6.1174	0.0000	0.0000	0.0000	6.1179
2019-06-26 03:45:00	310.82	 -5.95	 34.97	-40.94	0.429	0.247	0.0000	2.9478	2.9478	0.0000	0.0000	0.0000	2.9483
2019-06-26 03:50:00	311.75	 -6.63	 36.40	-40.42	0.429	0.247	0.0000	1.4253	1.4253	0.0000	0.0000	0.0000	1.4258
2019-06-26 03:55:00	312.69	 -7.29	 37.80	-39.89	0.428	0.247	0.0000	0.6932	0.6932	0.0000	0.0000	0.0000	0.6937
2019-06-26 04:00:00	313.64	 -7.95	 39.19	-39.33	0.428	0.247	0.0000	0.3397	0.3397	0.0000	0.0000	0.0000	0.3402
2019-06-26 04:05:00	314.60	 -8.60	 40.55	-38.76	0.427	0.247	0.0000	0.1680	0.1680	0.0000	0.0000	0.0000	0.1685
2019-06-26 04:10:00	315.57	 -9.23	 41.90	-38.18	0.427	0.247	0.0000	0.0839	0.0839	0.0000	0.0000	0.0000	0.0844
2019-06-26 04:15:00	316.54	 -9.86	 43.22	-37.58	0.426	0.247	0.0000	0.0424	0.0424	0.0000	0.0000	0.0000	0.0429
2019-06-26 04:20:00	317.53	-10.47	 44.52	-36.96	0.426	0.247	0.0000	0.0217	0.0217	0.0000	0.0000	0.0000	0.0222
2019-06-26 04:25:00	318.52	-11.07	 45.80	-36.34	0.426	0.247	0.0000	0.0112	0.0112	0.0000	0.0000	0.0000	0.0117
2019-06-26 04:30:00	319.53	-11.66	 47.05	-35.69	0.425	0.247	0.0000	0.0059	0.0059	0.0000	0.0000	0.0000	0.0064
2019-06-26 04:35:00	320.54	-12.24	 48.29	-35.04	0.425	0.247	0.0000	0.0031	0.0031	0.0000	0.0000	0.0000	0.0036
2019-06-26 04:40:00	321.56	-12.81	 49.51	-34.37	0.424	0.247	0.0000	0.0017	0.0017	0.0000	0.0000	0.0000	0.0022
2019-06-26 04:45:00	322.59	-13.36	 50.71	-33.69	0.424	0.247	0.0000	0.0009	0.0009	0.0000	0.0000	0.0000	0.0014
2019-06-26 04:50:00	323.63	-13.90	 51.89	-33.00	0.423	0.247	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0010
2019-06-26 04:55:00	324.68	-14.43	 53.06	-32.30	0.423	0.247	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0008
2019-06-26 05:00:00	325.74	-14.94	 54.20	-31.59	0.423	0.247	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0007
2019-06-26 05:05:00	326.81	-15.44	 55.33	-30.87	0.422	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-06-26 05:10:00	327.89	-15.93	 56.44	-30.14	0.422	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-06-26 05:15:00	328.98	-16.40	 57.54	-29.40	0.421	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:20:00	330.08	-16.86	 58.61	-28.65	0.421	0.247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:25:00	331.19	-17.30	 59.68	-27.89	0.421	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:30:00	332.31	-17.73	 60.73	-27.12	0.420	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:35:00	333.43	-18.14	 61.76	-26.35	0.420	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:40:00	334.57	-18.53	 62.79	-25.57	0.419	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:45:00	335.71	-18.91	 63.79	-24.78	0.419	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:50:00	336.86	-19.27	 64.79	-23.99	0.419	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 05:55:00	338.02	-19.62	 65.78	-23.18	0.418	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:00:00	339.19	-19.95	 66.75	-22.38	0.418	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:05:00	340.37	-20.26	 67.71	-21.56	0.417	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:10:00	341.55	-20.55	 68.66	-20.74	0.417	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:15:00	342.74	-20.83	 69.60	-19.92	0.417	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:20:00	343.94	-21.09	 70.53	-19.09	0.416	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:25:00	345.14	-21.33	 71.46	-18.25	0.416	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:30:00	346.35	-21.55	 72.37	-17.41	0.415	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:35:00	347.57	-21.75	 73.27	-16.57	0.415	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:40:00	348.79	-21.94	 74.17	-15.72	0.415	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:45:00	350.01	-22.10	 75.06	-14.87	0.414	0.248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:50:00	351.24	-22.25	 75.95	-14.02	0.414	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 06:55:00	352.47	-22.38	 76.82	-13.16	0.414	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:00:00	353.71	-22.48	 77.69	-12.30	0.413	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:05:00	354.95	-22.57	 78.56	-11.43	0.413	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:10:00	356.19	-22.64	 79.42	-10.56	0.413	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:15:00	357.43	-22.69	 80.28	 -9.69	0.412	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:20:00	358.67	-22.72	 81.13	 -8.82	0.412	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:25:00	359.92	-22.74	 81.97	 -7.95	0.411	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:30:00	  1.16	-22.73	 82.82	 -7.07	0.411	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:35:00	  2.40	-22.70	 83.66	 -6.19	0.411	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:40:00	  3.65	-22.65	 84.50	 -5.31	0.410	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:45:00	  4.89	-22.59	 85.33	 -4.43	0.410	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:50:00	  6.12	-22.50	 86.17	 -3.55	0.410	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 07:55:00	  7.36	-22.39	 87.00	 -2.66	0.409	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 08:00:00	  8.59	-22.27	 87.83	 -1.78	0.409	0.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-06-26 08:05:00	  9.82	-22.12	 88.66	 -0.89	0.409	0.250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-06-26 08:10:00	 11.05	-21.96	 89.49	  0.37	0.408	0.250	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0006
2019-06-26 08:15:00	 12.27	-21.78	 90.32	  1.17	0.408	0.250	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0007
2019-06-26 08:20:00	 13.49	-21.58	 91.15	  2.00	0.408	0.250	0.0000	0.0000	0.0000	0.0000	0.0002	0.0003	0.0008
2019-06-26 08:25:00	 14.70	-21.36	 91.99	  2.84	0.407	0.250	0.0000	0.0000	0.0000	0.0001	0.0003	0.0004	0.0009
2019-06-26 08:30:00	 15.90	-21.12	 92.82	  3.70	0.407	0.250	0.0000	0.0000	0.0000	0.0002	0.0003	0.0006	0.0011
2019-06-26 08:35:00	 17.10	-20.87	 93.65	  4.56	0.407	0.250	0.0000	0.0000	0.0000	0.0004	0.0003	0.0007	0.0012
2019-06-26 08:40:00	 18.29	-20.59	 94.49	  5.43	0.406	0.250	0.0000	0.0000	0.0000	0.0005	0.0004	0.0009	0.0014
2019-06-26 08:45:00	 19.47	-20.30	 95.33	  6.30	0.406	0.250	0.0000	0.0000	0.0000	0.0007	0.0004	0.0011	0.0016
2019-06-26 08:50:00	 20.65	-19.99	 96.17	  7.17	0.406	0.250	0.0000	0.0000	0.0000	0.0009	0.0004	0.0013	0.0018
2019-06-26 08:55:00	 21.82	-19.67	 97.02	  8.04	0.405	0.250	0.0000	0.0000	0.0000	0.0011	0.0005	0.0016	0.0021
2019-06-26 09:00:00	 22.98	-19.32	 97.87	  8.92	0.405	0.250	0.0000	0.0000	0.0000	0.0013	0.0005	0.0018	0.0023
2019-06-26 09:05:00	 24.13	-18.96	 98.72	  9.79	0.405	0.250	0.0000	0.0000	0.0000	0.0015	0.0005	0.0020	0.0025
2019-06-26 09:10:00	 25.28	-18.59	 99.58	 10.66	0.404	0.250	0.0000	0.0000	0.0000	0.0017	0.0005	0.0023	0.0028
2019-06-26 09:15:00	 26.42	-18.20	100.44	 11.53	0.404	0.251	0.0000	0.0000	0.0000	0.0020	0.0005	0.0025	0.0030
2019-06-26 09:20:00	 27.54	-17.79	101.31	 12.40	0.404	0.251	0.0000	0.0000	0.0000	0.0022	0.0006	0.0027	0.0033
2019-06-26 09:25:00	 28.66	-17.36	102.18	 13.27	0.404	0.251	0.0000	0.0000	0.0000	0.0024	0.0006	0.0030	0.0035
2019-06-26 09:30:00	 29.77	-16.92	103.06	 14.14	0.403	0.251	0.0000	0.0000	0.0000	0.0026	0.0006	0.0032	0.0038
2019-06-26 09:35:00	 30.87	-16.47	103.95	 15.00	0.403	0.251	0.0000	0.0000	0.0000	0.0029	0.0006	0.0035	0.0040
2019-06-26 09:40:00	 31.96	-16.00	104.84	 15.86	0.403	0.251	0.0000	0.0000	0.0000	0.0031	0.0006	0.0037	0.0043
2019-06-26 09:45:00	 33.04	-15.52	105.74	 16.71	0.402	0.251	0.0000	0.0000	0.0000	0.0033	0.0007	0.0040	0.0046
2019-06-26 09:50:00	 34.11	-15.02	106.65	 17.57	0.402	0.251	0.0000	0.0002	0.0002	0.0035	0.0007	0.0042	0.0049
2019-06-26 09:55:00	 35.18	-14.51	107.57	 18.42	0.402	0.251	0.0000	0.0003	0.0003	0.0038	0.0007	0.0045	0.0052
2019-06-26 10:00:00	 36.23	-13.98	108.50	 19.26	0.402	0.251	0.0000	0.0005	0.0005	0.0040	0.0007	0.0047	0.0057
2019-06-26 10:05:00	 37.27	-13.44	109.44	 20.11	0.401	0.251	0.0000	0.0008	0.0008	0.0042	0.0007	0.0049	0.0063
2019-06-26 10:10:00	 38.30	-12.89	110.38	 20.94	0.401	0.251	0.0000	0.0015	0.0015	0.0044	0.0007	0.0052	0.0072
2019-06-26 10:15:00	 39.33	-12.33	111.34	 21.78	0.401	0.251	0.0000	0.0029	0.0029	0.0046	0.0008	0.0054	0.0088
2019-06-26 10:20:00	 40.34	-11.75	112.31	 22.61	0.400	0.251	0.0000	0.0054	0.0054	0.0049	0.0008	0.0056	0.0115
2019-06-26 10:25:00	 41.35	-11.16	113.29	 23.43	0.400	0.251	0.0000	0.0102	0.0102	0.0051	0.0008	0.0059	0.0166
2019-06-26 10:30:00	 42.34	-10.56	114.28	 24.24	0.400	0.251	0.0000	0.0196	0.0196	0.0053	0.0008	0.0061	0.0262
2019-06-26 10:35:00	 43.33	 -9.95	115.29	 25.06	0.400	0.252	0.0000	0.0384	0.0384	0.0055	0.0008	0.0063	0.0452
2019-06-26 10:40:00	 44.31	 -9.32	116.30	 25.86	0.399	0.252	0.0000	0.0758	0.0758	0.0057	0.0008	0.0065	0.0829
2019-06-26 10:45:00	 45.27	 -8.69	117.34	 26.66	0.399	0.252	0.0000	0.1516	0.1516	0.0059	0.0009	0.0068	0.1588
2019-06-26 10:50:00	 46.23	 -8.05	118.38	 27.45	0.399	0.252	0.0000	0.3061	0.3061	0.0061	0.0009	0.0070	0.3135
2019-06-26 10:55:00	 47.18	 -7.39	119.44	 28.23	0.398	0.252	0.0000	0.6238	0.6238	0.0063	0.0009	0.0072	0.6315
2019-06-26 11:00:00	 48.12	 -6.72	120.52	 29.01	0.398	0.252	0.0000	1.2813	1.2813	0.0065	0.0009	0.0074	1.2891
2019-06-26 11:05:00	 49.06	 -6.05	121.61	 29.77	0.398	0.252	0.0000	2.6479	2.6479	0.0067	0.0009	0.0076	2.6560
2019-06-26 11:10:00	 49.98	 -5.36	122.72	 30.53	0.398	0.252	0.0000	5.4932	5.4932	0.0069	0.0009	0.0078	5.5015
2019-06-26 11:15:00	 50.90	 -4.67	123.85	 31.28	0.397	0.252	0.0000	 11.40	 11.40	0.0070	0.0009	0.0080	 11.41
2019-06-26 11:20:00	 51.81	 -3.97	125.00	 32.02	0.397	0.252	0.0000	 23.58	 23.58	0.0072	0.0010	0.0082	 23.59
2019-06-26 11:25:00	 52.71	 -3.26	126.16	 32.75	0.397	0.252	0.0000	 48.24	 48.24	0.0074	0.0010	0.0084	 48.25
2019-06-26 11:30:00	 53.61	 -2.53	127.34	 33.47	0.397	0.252	0.0000	 96.69	 96.69	0.0076	0.0010	0.0085	 96.70
2019-06-26 11:35:00	 54.49	 -1.81	128.54	 34.18	0.396	0.252	0.0000	 187.1	 187.1	0.0077	0.0010	0.0087	 187.1
2019-06-26 11:40:00	 55.37	 -1.07	129.76	 34.88	0.396	0.252	0.0000	 342.5	 342.5	0.0079	0.0010	0.0089	 342.5
2019-06-26 11:45:00	 56.24	  0.09	131.01	 35.57	0.396	0.252	2.8150	 743.0	 745.8	0.0080	0.0010	0.0091	 745.8
2019-06-26 11:50:00	 57.11	  0.76	132.27	 36.24	0.396	0.252	 60.62	  1039	  1100	0.0082	0.0010	0.0092	  1100
2019-06-26 11:55:00	 57.97	  1.46	133.56	 36.90	0.395	0.252	 228.3	  1361	  1589	0.0083	0.0011	0.0094	  1589
2019-06-26 12:00:00	 58.82	  2.18	134.86	 37.55	0.395	0.252	 555.6	  1679	  2234	0.0085	0.0011	0.0095	  2234
2019-06-26 12:05:00	 59.67	  2.92	136.19	 38.18	0.395	0.252	  1064	  1975	  3039	0.0086	0.0011	0.0097	  3039
2019-06-26 12:10:00	 60.52	  3.67	137.54	 38.80	0.395	0.253	  1750	  2242	  3992	0.0087	0.0011	0.0098	  3992
2019-06-26 12:15:00	 61.35	  4.44	138.92	 39.40	0.394	0.253	  2598	  2483	  5081	0.0089	0.0011	0.0100	  5081
2019-06-27 02:35:00	298.49	  4.56	358.13	-42.22	0.340	0.249	  2745	  2519	  5264	0.0000	0.0000	0.0000	  5264
2019-06-27 02:40:00	299.32	  3.79	359.74	-42.22	0.340	0.249	  1874	  2282	  4156	0.0000	0.0000	0.0000	  4156
2019-06-27 02:45:00	300.16	  3.03	  1.36	-42.19	0.340	0.249	  1160	  2019	  3179	0.0000	0.0000	0.0000	  3179
2019-06-27 02:50:00	301.01	  2.29	  2.97	-42.14	0.339	0.249	 623.2	  1727	  2350	0.0000	0.0000	0.0000	  2350
2019-06-27 02:55:00	301.86	  1.57	  4.58	-42.07	0.339	0.249	 268.0	  1412	  1680	0.0000	0.0000	0.0000	  1680
2019-06-27 03:00:00	302.72	  0.87	  6.19	-41.97	0.338	0.249	 77.96	  1089	  1167	0.0000	0.0000	0.0000	  1167
2019-06-27 03:05:00	303.59	  0.19	  7.79	-41.85	0.338	0.249	7.0989	 786.1	 793.2	0.0000	0.0000	0.0000	 793.2
2019-06-27 03:10:00	304.46	 -0.95	  9.38	-41.71	0.337	0.249	0.0000	 373.5	 373.5	0.0000	0.0000	0.0000	 373.5
2019-06-27 03:15:00	305.34	 -1.69	 10.97	-41.54	0.337	0.249	0.0000	 206.2	 206.2	0.0000	0.0000	0.0000	 206.2
2019-06-27 03:20:00	306.22	 -2.42	 12.54	-41.35	0.337	0.249	0.0000	 107.2	 107.2	0.0000	0.0000	0.0000	 107.2
2019-06-27 03:25:00	307.11	 -3.15	 14.11	-41.13	0.336	0.249	0.0000	 53.71	 53.71	0.0000	0.0000	0.0000	 53.71
2019-06-27 03:30:00	308.01	 -3.86	 15.66	-40.90	0.336	0.249	0.0000	 26.30	 26.30	0.0000	0.0000	0.0000	 26.30
2019-06-27 03:35:00	308.92	 -4.57	 17.20	-40.63	0.335	0.249	0.0000	 12.73	 12.73	0.0000	0.0000	0.0000	 12.73
2019-06-27 03:40:00	309.84	 -5.26	 18.73	-40.35	0.335	0.249	0.0000	6.1280	6.1280	0.0000	0.0000	0.0000	6.1285
2019-06-27 03:45:00	310.76	 -5.95	 20.25	-40.05	0.334	0.249	0.0000	2.9510	2.9510	0.0000	0.0000	0.0000	2.9515
2019-06-27 03:50:00	311.69	 -6.63	 21.75	-39.72	0.334	0.249	0.0000	1.4259	1.4259	0.0000	0.0000	0.0000	1.4264
2019-06-27 03:55:00	312.63	 -7.29	 23.24	-39.38	0.334	0.249	0.0000	0.6930	0.6930	0.0000	0.0000	0.0000	0.6935
